Time,PET_Indoor,PET_Target,SP_Target
2021-07-16 12:30:00+08:00,23.196574,23.682,23.6
2021-07-16 12:40:00+08:00,23.627576,23.709,23.6
2021-07-16 12:50:00+08:00,23.44456567,23.615,23.4
2021-07-16 13:00:00+08:00,23.25100667,23.799,23.8
2021-07-16 13:10:00+08:00,23.53511883,23.699,23.6
2021-07-16 13:20:00+08:00,23.31126617,23.689,23.6
2021-07-16 13:30:00+08:00,23.15583017,23.763,23.8
2021-07-16 13:40:00+08:00,23.337,23.662,23.6
2021-07-16 13:50:00+08:00,23.355,23.788,23.8
2021-07-16 14:00:00+08:00,23.358,23.793,23.8
2021-07-16 14:10:00+08:00,23.361,23.684,23.6
2021-07-16 14:20:00+08:00,23.362,23.797,23.8
2021-07-16 14:30:00+08:00,23.363,23.688,23.6
2021-07-16 14:40:00+08:00,23.365,23.689,23.6
2021-07-16 14:50:00+08:00,23.366,23.799,23.8
2021-07-16 15:00:00+08:00,23.366,23.69,23.6
2021-07-16 15:10:00+08:00,23.27566517,23.803,23.8
2021-07-16 15:20:00+08:00,23.48789783,23.796,23.8
2021-07-16 15:30:00+08:00,23.5782295,23.714,23.6
2021-07-16 15:40:00+08:00,23.07871017,23.656,23.6
2021-07-16 15:50:00+08:00,23.39243267,23.758,23.8
2021-07-16 16:00:00+08:00,23.58705583,23.804,23.8
2021-07-16 16:10:00+08:00,23.13855517,23.657,23.6
2021-07-16 16:20:00+08:00,23.44546933,23.763,23.8
2021-07-16 16:30:00+08:00,23.46604617,23.679,23.6
2021-07-16 16:40:00+08:00,23.16,23.757,23.8
2021-07-16 16:50:00+08:00,23.132,23.73,23.8
2021-07-16 17:00:00+08:00,23.128,23.616,23.6
2021-07-16 17:10:00+08:00,23.131,23.617,23.6
2021-07-16 17:20:00+08:00,23.131,23.727,23.8
2021-07-16 17:30:00+08:00,23.133,23.62,23.6
2021-07-16 17:40:00+08:00,23.133,23.731,23.8
2021-07-16 17:50:00+08:00,23.136,23.622,23.6
2021-07-16 18:00:00+08:00,23.136,23.731,23.8
2021-07-16 18:10:00+08:00,23.370239,23.781,23.8
2021-07-16 18:20:00+08:00,23.08720717,23.751,23.8
2021-07-16 18:30:00+08:00,23.45359083,23.768,23.8
2021-07-16 18:40:00+08:00,23.66034167,23.713,23.6
2021-07-16 18:50:00+08:00,23.27043483,23.794,23.8
2021-07-16 19:00:00+08:00,23.38281767,23.777,23.8
2021-07-16 19:10:00+08:00,23.631378,23.703,23.6
2021-07-16 19:20:00+08:00,23.16455633,23.778,23.8
2021-07-16 19:30:00+08:00,23.231331,23.747,23.8
2021-07-16 19:40:00+08:00,23.389,23.661,23.6
2021-07-16 19:50:00+08:00,23.404,23.674,23.6
2021-07-16 20:00:00+08:00,23.406,23.677,23.6
2021-07-16 20:10:00+08:00,23.405,23.784,23.8
2021-07-16 20:20:00+08:00,23.405,23.674,23.6
2021-07-16 20:30:00+08:00,23.404,23.674,23.6
2021-07-16 20:40:00+08:00,23.403,23.782,23.8
2021-07-16 20:50:00+08:00,23.401,23.672,23.6
2021-07-16 21:00:00+08:00,23.401,23.7,25
2021-07-16 21:10:00+08:00,25.26942183,23.7,25
2021-07-16 21:20:00+08:00,25.33249583,23.7,25
2021-07-16 21:30:00+08:00,25.141004,23.7,25
2021-07-16 21:40:00+08:00,24.9020715,23.7,25
2021-07-16 21:50:00+08:00,24.59807417,23.7,25
2021-07-16 22:00:00+08:00,24.38988733,23.7,25
2021-07-16 22:10:00+08:00,24.188253,23.7,25
2021-07-16 22:20:00+08:00,24.04157517,23.7,25
2021-07-16 22:30:00+08:00,23.93312217,23.7,25
2021-07-16 22:40:00+08:00,23.881,23.7,25
2021-07-16 22:50:00+08:00,23.876,23.7,25
2021-07-16 23:00:00+08:00,23.875,23.7,25
2021-07-16 23:10:00+08:00,23.873,23.7,25
2021-07-16 23:20:00+08:00,23.872,23.7,25
2021-07-16 23:30:00+08:00,23.872,23.7,25
2021-07-16 23:40:00+08:00,23.872,23.7,25
2021-07-16 23:50:00+08:00,23.871,23.7,25
2021-07-17 00:00:00+08:00,23.871,23.7,25
2021-07-17 00:10:00+08:00,23.394,23.7,25
2021-07-17 00:20:00+08:00,23.37960433,23.7,25
2021-07-17 00:30:00+08:00,23.33067383,23.7,25
2021-07-17 00:40:00+08:00,23.325,23.7,25
2021-07-17 00:50:00+08:00,23.324,23.7,25
2021-07-17 01:00:00+08:00,23.325,23.7,25
2021-07-17 01:10:00+08:00,23.3163855,23.7,25
2021-07-17 01:20:00+08:00,23.2719295,23.7,25
2021-07-17 01:30:00+08:00,23.2646385,23.7,25
2021-07-17 01:40:00+08:00,23.256,23.7,25
2021-07-17 01:50:00+08:00,23.255,23.7,25
2021-07-17 02:00:00+08:00,23.254,23.7,25
2021-07-17 02:10:00+08:00,23.252,23.7,25
2021-07-17 02:20:00+08:00,23.251,23.7,25
2021-07-17 02:30:00+08:00,23.25,23.7,25
2021-07-17 02:40:00+08:00,23.249,23.7,25
2021-07-17 02:50:00+08:00,23.249,23.7,25
2021-07-17 03:00:00+08:00,23.246,23.7,25
2021-07-17 03:10:00+08:00,23.321,23.7,25
2021-07-17 03:20:00+08:00,23.32,23.7,25
2021-07-17 03:30:00+08:00,23.32,23.7,25
2021-07-17 03:40:00+08:00,23.32,23.7,25
2021-07-17 03:50:00+08:00,23.32,23.7,25
2021-07-17 04:00:00+08:00,23.318,23.7,25
2021-07-17 04:10:00+08:00,23.315,23.7,25
2021-07-17 04:20:00+08:00,23.316,23.7,25
2021-07-17 04:30:00+08:00,23.31839933,23.7,25
2021-07-17 04:40:00+08:00,23.32629033,23.7,25
2021-07-17 04:50:00+08:00,23.32729033,23.7,25
2021-07-17 05:00:00+08:00,23.32629033,23.7,25
2021-07-17 05:10:00+08:00,23.32529033,23.7,25
2021-07-17 05:20:00+08:00,23.32429033,23.7,25
2021-07-17 05:30:00+08:00,23.32129033,23.7,25
2021-07-17 05:40:00+08:00,23.32029033,23.7,25
2021-07-17 05:50:00+08:00,23.32029033,23.7,25
2021-07-17 06:00:00+08:00,23.31929033,23.7,25
2021-07-17 06:10:00+08:00,23.385,23.7,25
2021-07-17 06:20:00+08:00,23.388,23.7,25
2021-07-17 06:30:00+08:00,23.389,23.7,25
2021-07-17 06:40:00+08:00,23.391,23.7,25
2021-07-17 06:50:00+08:00,23.41765017,23.7,25
2021-07-17 07:00:00+08:00,23.455,23.7,25
2021-07-17 07:10:00+08:00,23.464,23.7,25
2021-07-17 07:20:00+08:00,23.465,23.7,25
2021-07-17 07:30:00+08:00,23.4851605,23.7,25
2021-07-17 07:40:00+08:00,23.533,23.7,25
2021-07-17 07:50:00+08:00,23.539,23.7,25
2021-07-17 08:00:00+08:00,23.54,23.7,25
2021-07-17 08:10:00+08:00,23.542,23.7,25
2021-07-17 08:20:00+08:00,23.543,23.7,25
2021-07-17 08:30:00+08:00,23.543,23.7,25
2021-07-17 08:40:00+08:00,23.544,23.7,25
2021-07-17 08:50:00+08:00,23.545,23.7,25
2021-07-17 09:00:00+08:00,23.545,23.7,25
2021-07-17 09:10:00+08:00,23.692,23.7,25
2021-07-17 09:20:00+08:00,23.73822483,23.7,25
2021-07-17 09:30:00+08:00,23.763,23.7,25
2021-07-17 09:40:00+08:00,23.764,23.7,25
2021-07-17 09:50:00+08:00,23.768,23.7,25
2021-07-17 10:00:00+08:00,23.769,23.7,25
2021-07-17 10:10:00+08:00,23.81986567,23.7,25
2021-07-17 10:20:00+08:00,23.838,23.7,25
2021-07-17 10:30:00+08:00,23.84,23.7,25
2021-07-17 10:40:00+08:00,23.842,23.7,25
2021-07-17 10:50:00+08:00,23.843,23.7,25
2021-07-17 11:00:00+08:00,23.844,23.7,25
2021-07-17 11:10:00+08:00,23.847,23.7,25
2021-07-17 11:20:00+08:00,23.849,23.7,25
2021-07-17 11:30:00+08:00,23.85,23.7,25
2021-07-17 11:40:00+08:00,23.852,23.7,25
2021-07-17 11:50:00+08:00,23.853,23.7,25
2021-07-17 12:00:00+08:00,23.853,23.7,25
2021-07-17 12:10:00+08:00,23.923,23.7,25
2021-07-17 12:20:00+08:00,23.923,23.7,25
2021-07-17 12:30:00+08:00,23.922,23.7,25
2021-07-17 12:40:00+08:00,23.923,23.7,25
2021-07-17 12:50:00+08:00,23.924,23.7,25
2021-07-17 13:00:00+08:00,23.922,23.7,25
2021-07-17 13:10:00+08:00,23.922,23.7,25
2021-07-17 13:20:00+08:00,23.94411867,23.7,25
2021-07-17 13:30:00+08:00,23.982,23.7,25
2021-07-17 13:40:00+08:00,23.986,23.7,25
2021-07-17 13:50:00+08:00,23.986,23.7,25
2021-07-17 14:00:00+08:00,23.984,23.7,25
2021-07-17 14:10:00+08:00,23.984,23.7,25
2021-07-17 14:20:00+08:00,23.984,23.7,25
2021-07-17 14:30:00+08:00,23.983,23.7,25
2021-07-17 14:40:00+08:00,23.983,23.7,25
2021-07-17 14:50:00+08:00,23.983,23.7,25
2021-07-17 15:00:00+08:00,23.982,23.7,25
2021-07-17 15:10:00+08:00,24.053,23.7,25
2021-07-17 15:20:00+08:00,24.05433917,23.7,25
2021-07-17 15:30:00+08:00,24.051,23.7,25
2021-07-17 15:40:00+08:00,24.049,23.7,25
2021-07-17 15:50:00+08:00,24.04670583,23.7,25
2021-07-17 16:00:00+08:00,24.0510815,23.7,25
2021-07-17 16:10:00+08:00,24.10035467,23.7,25
2021-07-17 16:20:00+08:00,24.108,23.7,25
2021-07-17 16:30:00+08:00,24.11,23.7,25
2021-07-17 16:40:00+08:00,24.11,23.7,25
2021-07-17 16:50:00+08:00,24.11,23.7,25
2021-07-17 17:00:00+08:00,24.107,23.7,25
2021-07-17 17:10:00+08:00,24.107,23.7,25
2021-07-17 17:20:00+08:00,24.106,23.7,25
2021-07-17 17:30:00+08:00,24.105,23.7,25
2021-07-17 17:40:00+08:00,24.105,23.7,25
2021-07-17 17:50:00+08:00,24.102,23.7,25
2021-07-17 18:00:00+08:00,24.101,23.7,25
2021-07-17 18:10:00+08:00,24.098,23.7,25
2021-07-17 18:20:00+08:00,24.097,23.7,25
2021-07-17 18:30:00+08:00,24.096,23.7,25
2021-07-17 18:40:00+08:00,24.093,23.7,25
2021-07-17 18:50:00+08:00,24.092,23.7,25
2021-07-17 19:00:00+08:00,24.092,23.7,25
2021-07-17 19:10:00+08:00,24.091,23.7,25
2021-07-17 19:20:00+08:00,24.03200333,23.7,25
2021-07-17 19:30:00+08:00,24.02,23.7,25
2021-07-17 19:40:00+08:00,24.019,23.7,25
2021-07-17 19:50:00+08:00,24.017,23.7,25
2021-07-17 20:00:00+08:00,24.017,23.7,25
2021-07-17 20:10:00+08:00,24.017,23.7,25
2021-07-17 20:20:00+08:00,24.017,23.7,25
2021-07-17 20:30:00+08:00,24.017,23.7,25
2021-07-17 20:40:00+08:00,24.016,23.7,25
2021-07-17 20:50:00+08:00,24.016,23.7,25
2021-07-17 21:00:00+08:00,24.016,23.7,25
2021-07-17 21:10:00+08:00,23.91272617,23.7,25
2021-07-17 21:20:00+08:00,23.883351,23.7,25
2021-07-17 21:30:00+08:00,23.877,23.7,25
2021-07-17 21:40:00+08:00,23.876,23.7,25
2021-07-17 21:50:00+08:00,23.876,23.7,25
2021-07-17 22:00:00+08:00,23.876,23.7,25
2021-07-17 22:10:00+08:00,23.875,23.7,25
2021-07-17 22:20:00+08:00,23.875,23.7,25
2021-07-17 22:30:00+08:00,23.875,23.7,25
2021-07-17 22:40:00+08:00,23.875,23.7,25
2021-07-17 22:50:00+08:00,23.875,23.7,25
2021-07-17 23:00:00+08:00,23.875,23.7,25
2021-07-17 23:10:00+08:00,23.873,23.7,25
2021-07-17 23:20:00+08:00,23.872,23.7,25
2021-07-17 23:30:00+08:00,23.872,23.7,25
2021-07-17 23:40:00+08:00,23.872,23.7,25
2021-07-17 23:50:00+08:00,23.871,23.7,25
2021-07-18 00:00:00+08:00,23.871,23.7,25
2021-07-18 00:10:00+08:00,23.872,23.7,25
2021-07-18 00:20:00+08:00,23.84486083,23.7,25
2021-07-18 00:30:00+08:00,23.81607883,23.7,25
2021-07-18 00:40:00+08:00,23.80806533,23.7,25
2021-07-18 00:50:00+08:00,23.805,23.7,25
2021-07-18 01:00:00+08:00,23.803,23.7,25
2021-07-18 01:10:00+08:00,23.80463583,23.7,25
2021-07-18 01:20:00+08:00,23.802,23.7,25
2021-07-18 01:30:00+08:00,23.802,23.7,25
2021-07-18 01:40:00+08:00,23.802,23.7,25
2021-07-18 01:50:00+08:00,23.801,23.7,25
2021-07-18 02:00:00+08:00,23.801,23.7,25
2021-07-18 02:10:00+08:00,23.8,23.7,25
2021-07-18 02:20:00+08:00,23.797,23.7,25
2021-07-18 02:30:00+08:00,23.796,23.7,25
2021-07-18 02:40:00+08:00,23.796,23.7,25
2021-07-18 02:50:00+08:00,23.795,23.7,25
2021-07-18 03:00:00+08:00,23.795,23.7,25
2021-07-18 03:10:00+08:00,23.8,23.7,25
2021-07-18 03:20:00+08:00,23.8,23.7,25
2021-07-18 03:30:00+08:00,23.8,23.7,25
2021-07-18 03:40:00+08:00,23.8,23.7,25
2021-07-18 03:50:00+08:00,23.797,23.7,25
2021-07-18 04:00:00+08:00,23.798,23.7,25
2021-07-18 04:10:00+08:00,23.797,23.7,25
2021-07-18 04:20:00+08:00,23.796,23.7,25
2021-07-18 04:30:00+08:00,23.797,23.7,25
2021-07-18 04:40:00+08:00,23.797,23.7,25
2021-07-18 04:50:00+08:00,23.796,23.7,25
2021-07-18 05:00:00+08:00,23.796,23.7,25
2021-07-18 05:10:00+08:00,23.796,23.7,25
2021-07-18 05:20:00+08:00,23.796,23.7,25
2021-07-18 05:30:00+08:00,23.795,23.7,25
2021-07-18 05:40:00+08:00,23.795,23.7,25
2021-07-18 05:50:00+08:00,23.795,23.7,25
2021-07-18 06:00:00+08:00,23.795,23.7,25
2021-07-18 06:10:00+08:00,23.795,23.7,25
2021-07-18 06:20:00+08:00,23.796,23.7,25
2021-07-18 06:30:00+08:00,23.796,23.7,25
2021-07-18 06:40:00+08:00,23.8,23.7,25
2021-07-18 06:50:00+08:00,23.8,23.7,25
2021-07-18 07:00:00+08:00,23.802,23.7,25
2021-07-18 07:10:00+08:00,23.805,23.7,25
2021-07-18 07:20:00+08:00,23.806,23.7,25
2021-07-18 07:30:00+08:00,23.806676,23.7,25
2021-07-18 07:40:00+08:00,23.8509925,23.7,25
2021-07-18 07:50:00+08:00,23.876,23.7,25
2021-07-18 08:00:00+08:00,23.881,23.7,25
2021-07-18 08:10:00+08:00,23.885,23.7,25
2021-07-18 08:20:00+08:00,23.887,23.7,25
2021-07-18 08:30:00+08:00,23.889,23.7,25
2021-07-18 08:40:00+08:00,23.892,23.7,25
2021-07-18 08:50:00+08:00,23.893,23.7,25
2021-07-18 09:00:00+08:00,23.896,23.7,25
2021-07-18 09:10:00+08:00,24.027,23.7,25
2021-07-18 09:20:00+08:00,24.032,23.7,25
2021-07-18 09:30:00+08:00,24.08124683,23.7,25
2021-07-18 09:40:00+08:00,24.102,23.7,25
2021-07-18 09:50:00+08:00,24.106,23.7,25
2021-07-18 10:00:00+08:00,24.106,23.7,25
2021-07-18 10:10:00+08:00,24.13354467,23.7,25
2021-07-18 10:20:00+08:00,24.173,23.7,25
2021-07-18 10:30:00+08:00,24.176,23.7,25
2021-07-18 10:40:00+08:00,24.177,23.7,25
2021-07-18 10:50:00+08:00,24.178,23.7,25
2021-07-18 11:00:00+08:00,24.181,23.7,25
2021-07-18 11:10:00+08:00,24.183,23.7,25
2021-07-18 11:20:00+08:00,24.187,23.7,25
2021-07-18 11:30:00+08:00,24.191,23.7,25
2021-07-18 11:40:00+08:00,24.193,23.7,25
2021-07-18 11:50:00+08:00,24.194,23.7,25
2021-07-18 12:00:00+08:00,24.197,23.7,25
2021-07-18 12:10:00+08:00,24.252,23.7,25
2021-07-18 12:20:00+08:00,24.255,23.7,25
2021-07-18 12:30:00+08:00,24.259,23.7,25
2021-07-18 12:40:00+08:00,24.261,23.7,25
2021-07-18 12:50:00+08:00,24.263,23.7,25
2021-07-18 13:00:00+08:00,24.261,23.7,25
2021-07-18 13:10:00+08:00,24.26266667,23.7,25
2021-07-18 13:20:00+08:00,24.278817,23.7,25
2021-07-18 13:30:00+08:00,24.34277417,23.7,25
2021-07-18 13:40:00+08:00,24.339,23.7,25
2021-07-18 13:50:00+08:00,24.343,23.7,25
2021-07-18 14:00:00+08:00,24.34,23.7,25
2021-07-18 14:10:00+08:00,24.336,23.7,25
2021-07-18 14:20:00+08:00,24.333,23.7,25
2021-07-18 14:30:00+08:00,24.331,23.7,25
2021-07-18 14:40:00+08:00,24.327,23.7,25
2021-07-18 14:50:00+08:00,24.371,23.7,25
2021-07-18 15:00:00+08:00,24.366,23.7,25
2021-07-18 15:10:00+08:00,24.37138333,23.7,25
2021-07-18 15:20:00+08:00,24.3745695,23.7,25
2021-07-18 15:30:00+08:00,24.3396755,23.7,25
2021-07-18 15:40:00+08:00,24.37400267,23.7,25
2021-07-18 15:50:00+08:00,24.34747333,23.7,25
2021-07-18 16:00:00+08:00,24.37374333,23.7,25
2021-07-18 16:10:00+08:00,24.41098733,23.7,25
2021-07-18 16:20:00+08:00,24.392,23.7,25
2021-07-18 16:30:00+08:00,24.395,23.7,25
2021-07-18 16:40:00+08:00,24.388,23.7,25
2021-07-18 16:50:00+08:00,24.427,23.7,25
2021-07-18 17:00:00+08:00,24.42,23.7,25
2021-07-18 17:10:00+08:00,24.414,23.7,25
2021-07-18 17:20:00+08:00,24.409,23.7,25
2021-07-18 17:30:00+08:00,24.403,23.7,25
2021-07-18 17:40:00+08:00,24.398,23.7,25
2021-07-18 17:50:00+08:00,24.392,23.7,25
2021-07-18 18:00:00+08:00,24.385,23.7,25
2021-07-18 18:10:00+08:00,24.3716585,23.7,25
2021-07-18 18:20:00+08:00,24.373316,23.7,25
2021-07-18 18:30:00+08:00,24.419,23.7,25
2021-07-18 18:40:00+08:00,24.407,23.7,25
2021-07-18 18:50:00+08:00,24.35734883,23.7,25
2021-07-18 19:00:00+08:00,24.35577633,23.7,25
2021-07-18 19:10:00+08:00,24.328,23.7,25
2021-07-18 19:20:00+08:00,24.301,23.7,25
2021-07-18 19:30:00+08:00,24.338,23.7,25
2021-07-18 19:40:00+08:00,24.332,23.7,25
2021-07-18 19:50:00+08:00,24.328,23.7,25
2021-07-18 20:00:00+08:00,24.324,23.7,25
2021-07-18 20:10:00+08:00,24.321,23.7,25
2021-07-18 20:20:00+08:00,24.318,23.7,25
2021-07-18 20:30:00+08:00,24.316,23.7,25
2021-07-18 20:40:00+08:00,24.313,23.7,25
2021-07-18 20:50:00+08:00,24.31,23.7,25
2021-07-18 21:00:00+08:00,24.307,23.7,25
2021-07-18 21:10:00+08:00,24.291,23.7,25
2021-07-18 21:20:00+08:00,24.291,23.7,25
2021-07-18 21:30:00+08:00,24.332,23.7,25
2021-07-18 21:40:00+08:00,24.331,23.7,25
2021-07-18 21:50:00+08:00,24.319,23.7,25
2021-07-18 22:00:00+08:00,24.323,23.7,25
2021-07-18 22:10:00+08:00,24.323,23.7,25
2021-07-18 22:20:00+08:00,24.317,23.7,25
2021-07-18 22:30:00+08:00,24.31,23.7,25
2021-07-18 22:40:00+08:00,24.305,23.7,25
2021-07-18 22:50:00+08:00,24.301,23.7,25
2021-07-18 23:00:00+08:00,24.298,23.7,25
2021-07-18 23:10:00+08:00,24.295,23.7,25
2021-07-18 23:20:00+08:00,24.292,23.7,25
2021-07-18 23:30:00+08:00,24.289,23.7,25
2021-07-18 23:40:00+08:00,24.286,23.7,25
2021-07-18 23:50:00+08:00,24.283,23.7,25
2021-07-19 00:00:00+08:00,24.283,23.7,25
2021-07-19 00:10:00+08:00,24.21765033,23.7,25
2021-07-19 00:20:00+08:00,24.216,23.7,25
2021-07-19 00:30:00+08:00,24.216,23.7,25
2021-07-19 00:40:00+08:00,24.216,23.7,25
2021-07-19 00:50:00+08:00,24.215,23.7,25
2021-07-19 01:00:00+08:00,24.215,23.7,25
2021-07-19 01:10:00+08:00,24.215,23.7,25
2021-07-19 01:20:00+08:00,24.215,23.7,25
2021-07-19 01:30:00+08:00,24.214,23.7,25
2021-07-19 01:40:00+08:00,24.214,23.7,25
2021-07-19 01:50:00+08:00,24.211,23.7,25
2021-07-19 02:00:00+08:00,24.21,23.7,25
2021-07-19 02:10:00+08:00,24.209,23.7,25
2021-07-19 02:20:00+08:00,24.209,23.7,25
2021-07-19 02:30:00+08:00,24.208,23.7,25
2021-07-19 02:40:00+08:00,24.206,23.7,25
2021-07-19 02:50:00+08:00,24.205,23.7,25
2021-07-19 03:00:00+08:00,24.205,23.7,25
2021-07-19 03:10:00+08:00,24.214,23.7,25
2021-07-19 03:20:00+08:00,24.214,23.7,25
2021-07-19 03:30:00+08:00,24.21698117,23.7,25
2021-07-19 03:40:00+08:00,24.214,23.7,25
2021-07-19 03:50:00+08:00,24.214,23.7,25
2021-07-19 04:00:00+08:00,24.214,23.7,25
2021-07-19 04:10:00+08:00,24.214,23.7,25
2021-07-19 04:20:00+08:00,24.214,23.7,25
2021-07-19 04:30:00+08:00,24.214,23.7,25
2021-07-19 04:40:00+08:00,24.214,23.7,25
2021-07-19 04:50:00+08:00,24.213,23.7,25
2021-07-19 05:00:00+08:00,24.211,23.7,25
2021-07-19 05:10:00+08:00,24.21,23.7,25
2021-07-19 05:20:00+08:00,24.209,23.7,25
2021-07-19 05:30:00+08:00,24.208,23.7,25
2021-07-19 05:40:00+08:00,24.208,23.7,25
2021-07-19 05:50:00+08:00,24.205,23.7,25
2021-07-19 06:00:00+08:00,24.205,23.7,25
2021-07-19 06:10:00+08:00,24.215,23.7,25
2021-07-19 06:20:00+08:00,24.220663,23.7,25
2021-07-19 06:30:00+08:00,24.23460217,23.7,25
2021-07-19 06:40:00+08:00,24.28,23.7,25
2021-07-19 06:50:00+08:00,24.308,23.7,25
2021-07-19 07:00:00+08:00,24.321,23.747,23.4
2021-07-19 07:10:00+08:00,24.295,23.748,23.4
2021-07-19 07:20:00+08:00,24.3369505,23.647,23.2
2021-07-19 07:30:00+08:00,24.19751833,23.744,23.4
2021-07-19 07:40:00+08:00,23.74406533,23.79,23.6
2021-07-19 07:50:00+08:00,23.69,23.637,23.4
2021-07-19 08:00:00+08:00,23.683,23.63,23.4
2021-07-19 08:10:00+08:00,23.682,23.735,23.6
2021-07-19 08:20:00+08:00,23.682,23.627,23.4
2021-07-19 08:30:00+08:00,23.682,23.627,23.4
2021-07-19 08:40:00+08:00,23.683,23.736,23.6
2021-07-19 08:50:00+08:00,23.683,23.736,23.6
2021-07-19 09:00:00+08:00,23.683,23.736,23.6
2021-07-19 09:10:00+08:00,23.902962,23.692,23.4
2021-07-19 09:20:00+08:00,23.89347433,23.69,23.4
2021-07-19 09:30:00+08:00,23.80559283,23.785,23.6
2021-07-19 09:40:00+08:00,23.566291,23.75,23.6
2021-07-19 09:50:00+08:00,23.605503,23.738,23.6
2021-07-19 10:00:00+08:00,23.6031385,23.632,23.4
2021-07-19 10:10:00+08:00,23.56766683,23.63,23.4
2021-07-19 10:20:00+08:00,23.62130417,23.741,23.6
2021-07-19 10:30:00+08:00,23.49844433,23.73,23.6
2021-07-19 10:40:00+08:00,23.41864717,23.604,23.4
2021-07-19 10:50:00+08:00,23.496,23.605,23.4
2021-07-19 11:00:00+08:00,23.504,23.611,23.4
2021-07-19 11:10:00+08:00,23.505,23.612,23.4
2021-07-19 11:20:00+08:00,23.505,23.611,23.4
2021-07-19 11:30:00+08:00,23.504,23.72,23.6
2021-07-19 11:40:00+08:00,23.502,23.719,23.6
2021-07-19 11:50:00+08:00,23.502,23.719,23.6
2021-07-19 12:00:00+08:00,23.502,23.611,23.4
2021-07-19 12:10:00+08:00,23.39187283,23.596,23.4
2021-07-19 12:20:00+08:00,23.2308075,23.687,23.6
2021-07-19 12:30:00+08:00,23.27605683,23.789,23.8
2021-07-19 12:40:00+08:00,23.27927417,23.789,23.8
2021-07-19 12:50:00+08:00,23.35856867,23.694,23.6
2021-07-19 13:00:00+08:00,23.7860295,23.642,23.4
2021-07-19 13:10:00+08:00,23.568475,23.764,23.6
2021-07-19 13:20:00+08:00,23.42854083,23.624,23.4
2021-07-19 13:30:00+08:00,23.297874,23.703,23.6
2021-07-19 13:40:00+08:00,23.65807667,23.625,23.4
2021-07-19 13:50:00+08:00,23.591,23.645,23.4
2021-07-19 14:00:00+08:00,23.585,23.746,23.6
2021-07-19 14:10:00+08:00,23.581,23.636,23.4
2021-07-19 14:20:00+08:00,23.58,23.741,23.6
2021-07-19 14:30:00+08:00,23.577,23.739,23.6
2021-07-19 14:40:00+08:00,23.575,23.738,23.6
2021-07-19 14:50:00+08:00,23.574,23.627,23.4
2021-07-19 15:00:00+08:00,23.571,23.734,23.6
2021-07-19 15:10:00+08:00,23.5753635,23.599,23.4
2021-07-19 15:20:00+08:00,23.70659283,23.646,23.4
2021-07-19 15:30:00+08:00,23.47365133,23.74,23.6
2021-07-19 15:40:00+08:00,23.47330417,23.723,23.6
2021-07-19 15:50:00+08:00,23.32740683,23.7,23.6
2021-07-19 16:00:00+08:00,23.19187083,23.672,23.6
2021-07-19 16:10:00+08:00,23.52605767,23.806,23.8
2021-07-19 16:20:00+08:00,23.30257683,23.806,23.8
2021-07-19 16:30:00+08:00,23.10655017,23.763,23.8
2021-07-19 16:40:00+08:00,23.59134133,23.693,23.6
2021-07-19 16:50:00+08:00,23.688,23.743,23.6
2021-07-19 17:00:00+08:00,23.699,23.645,23.4
2021-07-19 17:10:00+08:00,23.699,23.645,23.4
2021-07-19 17:20:00+08:00,23.698,23.644,23.4
2021-07-19 17:30:00+08:00,23.695,23.75,23.6
2021-07-19 17:40:00+08:00,23.694,23.64,23.4
2021-07-19 17:50:00+08:00,23.693,23.639,23.4
2021-07-19 18:00:00+08:00,23.692,23.745,23.6
2021-07-19 18:10:00+08:00,23.148,23.636,23.6
2021-07-19 18:20:00+08:00,23.147,23.633,23.6
2021-07-19 18:30:00+08:00,23.146,23.742,23.8
2021-07-19 18:40:00+08:00,23.143,23.631,23.6
2021-07-19 18:50:00+08:00,23.142,23.74,23.8
2021-07-19 19:00:00+08:00,23.142,23.737,23.8
2021-07-19 19:10:00+08:00,23.139,23.736,23.8
2021-07-19 19:20:00+08:00,23.138,23.735,23.8
2021-07-19 19:30:00+08:00,23.137,23.625,23.6
2021-07-19 19:40:00+08:00,23.136,23.622,23.6
2021-07-19 19:50:00+08:00,23.134,23.621,23.6
2021-07-19 20:00:00+08:00,23.133,23.621,23.6
2021-07-19 20:10:00+08:00,23.132,23.62,23.6
2021-07-19 20:20:00+08:00,23.131,23.727,23.8
2021-07-19 20:30:00+08:00,23.13,23.726,23.8
2021-07-19 20:40:00+08:00,23.128,23.616,23.6
2021-07-19 20:50:00+08:00,23.128,23.725,23.8
2021-07-19 21:00:00+08:00,23.127,23.7,25
2021-07-19 21:10:00+08:00,23.132,23.7,25
2021-07-19 21:20:00+08:00,23.132,23.7,25
2021-07-19 21:30:00+08:00,23.131,23.7,25
2021-07-19 21:40:00+08:00,23.131,23.7,25
2021-07-19 21:50:00+08:00,23.131,23.7,25
2021-07-19 22:00:00+08:00,23.437,23.7,25
2021-07-19 22:10:00+08:00,24.08056183,23.7,25
2021-07-19 22:20:00+08:00,24.10588517,23.7,25
2021-07-19 22:30:00+08:00,24.00452667,23.7,25
2021-07-19 22:40:00+08:00,23.92386767,23.7,25
2021-07-19 22:50:00+08:00,23.887,23.7,25
2021-07-19 23:00:00+08:00,23.881,23.7,25
2021-07-19 23:10:00+08:00,23.88,23.7,25
2021-07-19 23:20:00+08:00,23.877,23.7,25
2021-07-19 23:30:00+08:00,23.876,23.7,25
