Time,PAH-VFD_SPD,PAH-OA_FLOW,PAH-ST1,PAH-FAN_RUN_CMD,PAH-SA_T,PAH-DMP_POS
2021-08-25 13:50:00+08:00,39.1,3680.075248,1,1,21.03499783,99.9
2021-08-25 14:00:00+08:00,39.1,3680.075248,1,1,20.99744967,99.9
2021-08-25 14:10:00+08:00,39.012064,3671.798749,1,1,20.9029335,99.9
2021-08-25 14:20:00+08:00,39,3670.663291,1,1,20.93040017,99.9
2021-08-25 14:30:00+08:00,39,3670.663291,1,1,21.0725315,99.9
2021-08-25 14:40:00+08:00,39,3670.663291,1,1,21.08042,99.9
2021-08-25 14:50:00+08:00,39,3670.663291,1,1,21.02172567,99.9
2021-08-25 15:00:00+08:00,39,3670.663291,1,1,20.97568033,99.9
2021-08-25 15:10:00+08:00,39,3670.663291,1,1,21.2,99.9
2021-08-25 15:20:00+08:00,39,3670.663291,1,1,21.088072,99.9
2021-08-25 15:30:00+08:00,39,3670.663291,1,1,20.98453233,99.9
2021-08-25 15:40:00+08:00,32.65374533,3073.35652,1,1,20.86330767,99.9
2021-08-25 15:50:00+08:00,29.8,2804.763232,1,1,21.03714983,99.9
2021-08-25 16:00:00+08:00,29.8,2804.763232,1,1,20.88049133,99.9
2021-08-25 16:10:00+08:00,29.886176,2812.874081,1,1,20.84568233,99.9
2021-08-25 16:20:00+08:00,31.73980067,2987.33644,1,1,21.13000017,99.9
2021-08-25 16:30:00+08:00,29.9,2814.17519,1,1,20.93833783,99.9
2021-08-25 16:40:00+08:00,29.9,2814.17519,1,1,20.98999683,99.9
2021-08-25 16:50:00+08:00,29.9,2814.17519,1,1,20.9305245,99.9
2021-08-25 17:00:00+08:00,29.9,2814.17519,1,1,20.92166783,99.9
2021-08-25 17:10:00+08:00,29.9,2814.17519,1,1,20.9,99.9
2021-08-25 17:20:00+08:00,29.9,2814.17519,1,1,21.0222605,99.9
2021-08-25 17:30:00+08:00,29.9,2814.17519,1,1,20.97281817,99.9
2021-08-25 17:40:00+08:00,29.9,2814.17519,1,1,21.05165017,99.9
2021-08-25 17:50:00+08:00,29.9,2814.17519,1,1,21.07333617,99.9
2021-08-25 18:00:00+08:00,29.9,2814.17519,1,1,20.97388433,99.9
2021-08-25 18:10:00+08:00,29.9,2814.17519,1,1,21.130002,99.9
2021-08-25 18:20:00+08:00,29.9,2814.17519,1,1,21.13556583,99.9
2021-08-25 18:30:00+08:00,29.9,2814.17519,1,1,20.95723667,99.9
2021-08-25 18:40:00+08:00,29.9,2814.17519,1,1,21.0505165,99.9
2021-08-25 18:50:00+08:00,29.9,2814.17519,1,1,21.16942517,99.9
2021-08-25 19:00:00+08:00,29.9,2814.17519,1,1,21.06341217,99.9
2021-08-25 19:10:00+08:00,29.9,2814.17519,1,1,21.16883417,99.9
2021-08-25 19:20:00+08:00,29.9,2814.17519,1,1,21.14952467,99.9
2021-08-25 19:30:00+08:00,29.9,2814.17519,1,1,21.00833867,99.9
2021-08-25 19:40:00+08:00,29.9,2814.17519,1,1,21.02322083,99.9
2021-08-25 19:50:00+08:00,29.9,2814.17519,1,1,21.037866,99.9
2021-08-25 20:00:00+08:00,29.9,2814.17519,1,1,21.05272717,99.9
2021-08-25 20:10:00+08:00,29.9,2814.17519,1,1,21.03103883,99.9
2021-08-25 20:20:00+08:00,29.9,2814.17519,1,1,21.081877,99.9
2021-08-25 20:30:00+08:00,29.9,2814.17519,1,1,20.9637475,99.9
2021-08-25 20:40:00+08:00,29.9,2814.17519,1,1,21.08563117,99.9
2021-08-25 20:50:00+08:00,29.9,2814.17519,1,0.98969,20.989756,99.9
2021-08-25 21:00:00+08:00,4.676659,201.4766684,0.189703333,0,21.18230283,20.93069832
2021-08-25 21:10:00+08:00,0,0,0,0,21.3957395,2.1
2021-08-25 21:20:00+08:00,0,0,0,0,21.89173383,2.1
2021-08-25 21:30:00+08:00,0,0,0,0,22.2396965,2.1
2021-08-25 21:40:00+08:00,0,0,0,0,22.558016,2.1
2021-08-25 21:50:00+08:00,0,0,0,0,22.78867,2.1
2021-08-25 22:00:00+08:00,0,0,0,0,23.00533117,2.1
2021-08-25 22:10:00+08:00,0,0,0,0,23.23964167,2.1
2021-08-25 22:20:00+08:00,0,0,0,0,23.45531167,2.1
2021-08-25 22:30:00+08:00,0,0,0,0,23.73628883,2.1
2021-08-25 22:40:00+08:00,0,0,0,0,23.94431517,2.1
2021-08-25 22:50:00+08:00,0,0,0,0,24.05931033,2.1
2021-08-25 23:00:00+08:00,0,0,0,0,24.16430667,2.1
2021-08-25 23:10:00+08:00,0,0,0,0,24.26930083,2.1
2021-08-25 23:20:00+08:00,0,0,0,0,24.3809675,2.1
2021-08-25 23:30:00+08:00,0,0,0,0,24.4,2.1
2021-08-25 23:40:00+08:00,0,0,0,0,24.47760817,2.1
2021-08-25 23:50:00+08:00,0,0,0,0,23.0768125,2.1
2021-08-26 00:00:00+08:00,0,0,0,0,1.86919,2.1
2021-08-26 00:10:00+08:00,0,0,0,0,24.6,2.1
2021-08-26 00:20:00+08:00,0,0,0,0,24.6,2.1
2021-08-26 00:30:00+08:00,0,0,0,0,24.607575,2.1
2021-08-26 00:40:00+08:00,0,0,0,0,24.7,2.1
2021-08-26 00:50:00+08:00,0,0,0,0,24.7,2.1
2021-08-26 01:00:00+08:00,0,0,0,0,24.7,2.1
2021-08-26 01:10:00+08:00,0,0,0,0,24.7,2.1
2021-08-26 01:20:00+08:00,0,0,0,0,24.7,2.1
2021-08-26 01:30:00+08:00,0,0,0,0,24.7,2.1
2021-08-26 01:40:00+08:00,0,0,0,0,24.7,2.1
2021-08-26 01:50:00+08:00,0,0,0,0,24.7,2.1
2021-08-26 02:00:00+08:00,0,0,0,0,24.7,2.1
2021-08-26 02:10:00+08:00,0,0,0,0,24.7,2.1
2021-08-26 02:20:00+08:00,0,0,0,0,24.7,2.1
2021-08-26 02:30:00+08:00,0,0,0,0,24.7,2.1
2021-08-26 02:40:00+08:00,0,0,0,0,24.7,2.1
2021-08-26 02:50:00+08:00,0,0,0,0,22.23,2.1
2021-08-26 03:00:00+08:00,0,0,0,0,24.7,2.1
2021-08-26 03:10:00+08:00,0,0,0,0,24.7,2.1
2021-08-26 03:20:00+08:00,0,0,0,0,24.64251667,2.1
2021-08-26 03:30:00+08:00,0,0,0,0,24.6,2.1
2021-08-26 03:40:00+08:00,0,0,0,0,24.6,2.1
2021-08-26 03:50:00+08:00,0,0,0,0,24.6,2.1
2021-08-26 04:00:00+08:00,0,0,0,0,24.6,2.1
2021-08-26 04:10:00+08:00,0,0,0,0,24.6,2.1
2021-08-26 04:20:00+08:00,0,0,0,0,24.6,2.1
2021-08-26 04:30:00+08:00,0,0,0,0,24.6,2.1
2021-08-26 04:40:00+08:00,0,0,0,0,24.56755167,2.1
2021-08-26 04:50:00+08:00,0,0,0,0,24.5,2.1
2021-08-26 05:00:00+08:00,0,0,0,0,24.5,2.1
2021-08-26 05:10:00+08:00,0,0,0,0,24.4459,2.1
2021-08-26 05:20:00+08:00,0,0,0,0,24.47076333,2.1
2021-08-26 05:30:00+08:00,0,0,0,0,24.42591333,2.1
2021-08-26 05:40:00+08:00,0,0,0,0,24.4,2.1
2021-08-26 05:50:00+08:00,0,0,0,0,24.4,2.1
2021-08-26 06:00:00+08:00,0,0,0,0,24.4,2.1
2021-08-26 06:10:00+08:00,0,0,0,0,24.4,2.1
2021-08-26 06:20:00+08:00,0,0,0,0,24.4,2.1
2021-08-26 06:30:00+08:00,0,0,0,0,24.4,2.1
2021-08-26 06:40:00+08:00,0,0,0,0,24.4,2.1
2021-08-26 06:50:00+08:00,0,0,0,0,24.34094333,2.1
2021-08-26 07:00:00+08:00,0,0,0,0,24.27928333,2.1
2021-08-26 07:10:00+08:00,0,0,0,0,24.10216167,2.1
2021-08-26 07:20:00+08:00,0,0,0,0.023716667,23.577165,2.1
2021-08-26 07:30:00+08:00,21.7125,1894.959687,0.80705,1,20.07672333,85.89856187
2021-08-26 07:40:00+08:00,30,2823.587147,1,1,19.85371,99.9
2021-08-26 07:50:00+08:00,30,2823.587147,1,1,20.71545167,99.9
2021-08-26 08:00:00+08:00,30,2823.587147,1,1,21.17361433,99.9
2021-08-26 08:10:00+08:00,30,2823.587147,1,1,21.012354,99.9
2021-08-26 08:20:00+08:00,29.93098033,2817.091045,1,1,21.1173505,99.9
2021-08-26 08:30:00+08:00,29.9,2814.17519,1,1,21.1303195,99.9
2021-08-26 08:40:00+08:00,29.9,2814.17519,1,1,20.982663,99.9
2021-08-26 08:50:00+08:00,29.9,2814.17519,1,1,21.0103215,99.9
2021-08-26 09:00:00+08:00,29.9,2814.17519,1,1,21.204339,99.9
2021-08-26 09:10:00+08:00,29.9,2814.17519,1,1,21.07767467,99.9
2021-08-26 09:20:00+08:00,29.9,2814.17519,1,1,21.09232433,99.9
2021-08-26 09:30:00+08:00,29.9,2814.17519,1,1,21.18398483,99.9
2021-08-26 09:40:00+08:00,29.9,2814.17519,1,1,21.124996,99.9
2021-08-26 09:50:00+08:00,29.9,2814.17519,1,1,21.2,99.9
2021-08-26 10:00:00+08:00,29.9,2814.17519,1,1,21.16768883,99.9
2021-08-26 10:10:00+08:00,29.9,2814.17519,1,1,21.030402,99.9
2021-08-26 10:20:00+08:00,29.9,2814.17519,1,1,20.89623617,99.9
2021-08-26 10:30:00+08:00,29.9,2814.17519,1,1,21.00438333,99.9
2021-08-26 10:40:00+08:00,29.9,2814.17519,1,1,20.979999,99.9
2021-08-26 10:50:00+08:00,35.26373717,3319.007834,1,1,21.1868315,99.9
2021-08-26 11:00:00+08:00,33.5615835,3158.80186,1,1,20.89030033,99.9
2021-08-26 11:10:00+08:00,29.9,2814.17519,1,1,21.06680517,99.9
2021-08-26 11:20:00+08:00,29.9,2814.17519,1,1,21.0844065,99.9
2021-08-26 11:30:00+08:00,29.9,2814.17519,1,1,20.9449975,99.9
2021-08-26 11:40:00+08:00,29.9,2814.17519,1,1,21.04274467,99.9
2021-08-26 11:50:00+08:00,32.93909567,3100.213572,1,1,21.0877585,99.9
2021-08-26 12:00:00+08:00,30,2823.587147,1,1,20.891158,99.9
2021-08-26 12:10:00+08:00,30,2823.587147,1,1,21.01056517,99.9
2021-08-26 12:20:00+08:00,30,2823.587147,1,1,20.9894365,99.9
2021-08-26 12:30:00+08:00,30.79971,2898.855509,1,1,21.00942683,99.9
2021-08-26 12:40:00+08:00,39,3670.663291,1,1,21.188933,99.9
2021-08-26 12:50:00+08:00,39,3670.663291,1,1,21.10333467,99.9
2021-08-26 13:00:00+08:00,39,3670.663291,1,1,20.983877,99.9
2021-08-26 13:10:00+08:00,29.903546,2814.508938,1,1,20.73728933,99.9
2021-08-26 13:20:00+08:00,29.86886983,2811.245232,1,1,21.09821267,99.9
2021-08-26 13:30:00+08:00,29.9,2814.17519,1,1,21.2,99.9
2021-08-26 13:40:00+08:00,29.9,2814.17519,1,1,21.14447117,99.9
2021-08-26 13:50:00+08:00,29.9,2814.17519,1,1,21.02114167,99.9
2021-08-26 14:00:00+08:00,29.9,2814.17519,1,1,21.1016675,99.9
2021-08-26 14:10:00+08:00,29.9,2814.17519,1,1,21.0233335,99.9
2021-08-26 14:20:00+08:00,29.9,2814.17519,1,1,21,99.9
2021-08-26 14:30:00+08:00,29.9,2814.17519,1,1,20.980003,99.9
2021-08-26 14:40:00+08:00,29.9,2814.17519,1,1,21.04332533,99.9
2021-08-26 14:50:00+08:00,38.2857865,3603.441822,1,1,21.22708967,99.9
2021-08-26 15:00:00+08:00,39,3670.663291,1,1,21.02619517,99.9
2021-08-26 15:10:00+08:00,39,3670.663291,1,1,21.14427683,99.9
2021-08-26 15:20:00+08:00,39,3670.663291,1,1,21.1362065,99.9
2021-08-26 15:30:00+08:00,39,3670.663291,1,1,21.1,99.9
2021-08-26 15:40:00+08:00,39,3670.663291,1,1,21.1,99.9
2021-08-26 15:50:00+08:00,39,3670.663291,1,1,21.04043467,99.9
2021-08-26 16:00:00+08:00,39,3670.663291,1,1,21.18833817,99.9
2021-08-26 16:10:00+08:00,39,3670.663291,1,1,21.20999717,99.9
2021-08-26 16:20:00+08:00,39,3670.663291,1,1,21.1599865,99.9
2021-08-26 16:30:00+08:00,39,3670.663291,1,1,21.19707133,99.9
2021-08-26 16:40:00+08:00,39,3670.663291,1,1,21.19085683,99.9
2021-08-26 16:50:00+08:00,39,3670.663291,1,1,21.1616645,99.9
2021-08-26 17:00:00+08:00,39,3670.663291,1,1,21.18790383,99.9
2021-08-26 17:10:00+08:00,39,3670.663291,1,1,21.03460683,99.9
2021-08-26 17:20:00+08:00,33.65632833,3167.719203,1,1,20.78049933,99.9
2021-08-26 17:30:00+08:00,29.9,2814.17519,1,1,20.7178205,99.9
2021-08-26 17:40:00+08:00,29.9,2814.17519,1,1,21.03333567,99.9
2021-08-26 17:50:00+08:00,29.9,2814.17519,1,1,20.94296083,99.9
2021-08-26 18:00:00+08:00,29.9,2814.17519,1,1,20.989056,99.9
2021-08-26 18:10:00+08:00,29.9,2814.17519,1,1,21.122972,99.9
2021-08-26 18:20:00+08:00,29.9,2814.17519,1,1,21.02702367,99.9
2021-08-26 18:30:00+08:00,29.9,2814.17519,1,1,21.18202083,99.9
2021-08-26 18:40:00+08:00,29.9,2814.17519,1,1,21.09498617,99.9
2021-08-26 18:50:00+08:00,29.9,2814.17519,1,1,21.058946,99.9
2021-08-26 19:00:00+08:00,29.9,2814.17519,1,1,20.96901483,99.9
2021-08-26 19:10:00+08:00,29.9,2814.17519,1,1,21.1,99.9
2021-08-26 19:20:00+08:00,29.9,2814.17519,1,1,21.08467067,99.9
2021-08-26 19:30:00+08:00,29.9,2814.17519,1,1,20.978337,99.9
2021-08-26 19:40:00+08:00,29.9,2814.17519,1,1,21.04697383,99.9
2021-08-26 19:50:00+08:00,29.9,2814.17519,1,1,21.07999667,99.9
2021-08-26 20:00:00+08:00,29.9,2814.17519,1,1,21.16500667,99.9
2021-08-26 20:10:00+08:00,29.9,2814.17519,1,1,21.1769835,99.9
2021-08-26 20:20:00+08:00,29.9,2814.17519,1,1,21.2,99.9
2021-08-26 20:30:00+08:00,29.9,2814.17519,1,1,21.2,99.9
2021-08-26 20:40:00+08:00,29.9,2814.17519,1,1,21.2,99.9
2021-08-26 20:50:00+08:00,29.9,2814.17519,1,0.98061,21.15472867,99.9
2021-08-26 21:00:00+08:00,6.708411,295.4830937,0.236176667,0,10.84469667,21.87920589
2021-08-26 21:10:00+08:00,0,0,0,0,20.24750017,2.1
2021-08-26 21:20:00+08:00,0,0,0,0,22.1063005,2.1
2021-08-26 21:30:00+08:00,0,0,0,0,22.54743433,2.1
2021-08-26 21:40:00+08:00,0,0,0,0,22.80717017,2.1
2021-08-26 21:50:00+08:00,0,0,0,0,23.02548633,2.1
2021-08-26 22:00:00+08:00,0,0,0,0,23.17548417,2.1
2021-08-26 22:10:00+08:00,0,0,0,0,23.3519065,2.1
2021-08-26 22:20:00+08:00,0,0,0,0,23.5120855,2.1
2021-08-26 22:30:00+08:00,0,0,0,0,23.72046333,2.1
2021-08-26 22:40:00+08:00,0,0,0,0,23.89545883,2.1
2021-08-26 22:50:00+08:00,0,0,0,0,24.03522483,2.1
2021-08-26 23:00:00+08:00,0,0,0,0,24.1502035,2.1
2021-08-26 23:10:00+08:00,0,0,0,0,24.25353267,2.1
2021-08-26 23:20:00+08:00,0,0,0,0,24.3785255,2.1
2021-08-26 23:30:00+08:00,0,0,0,0,24.4718585,2.1
2021-08-26 23:40:00+08:00,0,0,0,0,24.5868555,2.1
2021-08-26 23:50:00+08:00,0,0,0,0,24.62851383,2.1
2021-08-27 00:00:00+08:00,0,0,0,0,24.73016483,2.1
2021-08-27 00:10:00+08:00,0,0,0,0,24.8,2.1
2021-08-27 00:20:00+08:00,0,0,0,0,24.82848667,2.1
2021-08-27 00:30:00+08:00,0,0,0,0,24.9,2.1
2021-08-27 00:40:00+08:00,0,0,0,0,24.98848717,2.1
2021-08-27 00:50:00+08:00,0,0,0,0,25,2.1
2021-08-27 01:00:00+08:00,0,0,0,0,25,2.1
2021-08-27 01:10:00+08:00,0,0,0,0,25.0868045,2.1
2021-08-27 01:20:00+08:00,0,0,0,0,25.1,2.1
2021-08-27 01:30:00+08:00,0,0,0,0,25.1,2.1
2021-08-27 01:40:00+08:00,0,0,0,0,25.18846267,2.1
2021-08-27 01:50:00+08:00,0,0,0,0,25.2,2.1
2021-08-27 02:00:00+08:00,0,0,0,0,25.2,2.1
2021-08-27 02:10:00+08:00,0,0,0,0,25.2,2.1
2021-08-27 02:20:00+08:00,0,0,0,0,25.2,2.1
2021-08-27 02:30:00+08:00,0,0,0,0,25.2,2.1
2021-08-27 02:40:00+08:00,0,0,0,0,25.28677133,2.1
2021-08-27 02:50:00+08:00,0,0,0,0,25.3,2.1
2021-08-27 03:00:00+08:00,0,0,0,0,25.3,2.1
2021-08-27 03:10:00+08:00,0,0,0,0,25.3,2.1
2021-08-27 03:20:00+08:00,0,0,0,0,25.3,2.1
2021-08-27 03:30:00+08:00,0,0,0,0,25.3,2.1
2021-08-27 03:40:00+08:00,0,0,0,0,25.3,2.1
2021-08-27 03:50:00+08:00,0,0,0,0,25.3,2.1
2021-08-27 04:00:00+08:00,0,0,0,0,25.3,2.1
2021-08-27 04:10:00+08:00,0,0,0,0,25.3,2.1
2021-08-27 04:20:00+08:00,0,0,0,0,25.3,2.1
2021-08-27 04:30:00+08:00,0,0,0,0,25.3,2.1
2021-08-27 04:40:00+08:00,0,0,0,0,22.27106383,2.1
2021-08-27 04:50:00+08:00,0,0,0,0,25.2,2.1
2021-08-27 05:00:00+08:00,0,0,0,0,25.2,2.1
2021-08-27 05:10:00+08:00,0,0,0,0,25.2,2.1
2021-08-27 05:20:00+08:00,0,0,0,0,25.2,2.1
2021-08-27 05:30:00+08:00,0,0,0,0,25.2,2.1
2021-08-27 05:40:00+08:00,0,0,0,0,25.2,2.1
2021-08-27 05:50:00+08:00,0,0,0,0,25.2,2.1
2021-08-27 06:00:00+08:00,0,0,0,0,25.2,2.1
2021-08-27 06:10:00+08:00,0,0,0,0,25.16665067,2.1
2021-08-27 06:20:00+08:00,0,0,0,0,25.1,2.1
2021-08-27 06:30:00+08:00,0,0,0,0,25.1,2.1
2021-08-27 06:40:00+08:00,0,0,0,0,19.62941433,2.1
2021-08-27 06:50:00+08:00,0,0,0,0,8.7777495,2.1
2021-08-27 07:00:00+08:00,0,0,0,0,24.933335,2.1
2021-08-27 07:10:00+08:00,0,0,0,0,24.896676,2.1
2021-08-27 07:20:00+08:00,0,0,0,0.016528333,24.666707,2.1
2021-08-27 07:30:00+08:00,26.24532917,2283.894641,0.799843333,1,21.062992,85.39917752
2021-08-27 07:40:00+08:00,30,2823.587147,1,1,20.01295567,99.9
2021-08-27 07:50:00+08:00,30,2823.587147,1,1,20.55663483,99.9
2021-08-27 08:00:00+08:00,30,2823.587147,1,1,20.69992033,99.9
2021-08-27 08:10:00+08:00,30,2823.587147,1,1,20.8,99.9
2021-08-27 08:20:00+08:00,30,2823.587147,1,1,20.999864,99.9
2021-08-27 08:30:00+08:00,30,2823.587147,1,1,21.1650035,99.9
2021-08-27 08:40:00+08:00,30,2823.587147,1,1,21.10005583,99.9
2021-08-27 08:50:00+08:00,30,2823.587147,1,1,20.91491517,99.9
2021-08-27 09:00:00+08:00,30,2823.587147,1,1,21.1,99.9
2021-08-27 09:10:00+08:00,30,2823.587147,1,1,21.196672,99.9
2021-08-27 09:20:00+08:00,30,2823.587147,1,1,21.1699225,99.9
2021-08-27 09:30:00+08:00,30,2823.587147,1,1,21.076916,99.9
2021-08-27 09:40:00+08:00,30,2823.587147,1,1,20.958058,99.9
2021-08-27 09:50:00+08:00,30,2823.587147,1,1,21.04998767,99.9
2021-08-27 10:00:00+08:00,30,2823.587147,1,1,21.02704383,99.9
2021-08-27 10:10:00+08:00,30,2823.587147,1,1,21.09803783,99.9
2021-08-27 10:20:00+08:00,30,2823.587147,1,1,21.07343183,99.9
2021-08-27 10:30:00+08:00,37.49052,3528.59168,1,1,21.25145,99.9
2021-08-27 10:40:00+08:00,39,3670.663291,1,1,21.16999767,99.9
2021-08-27 10:50:00+08:00,39,3670.663291,1,1,21.2,99.9
2021-08-27 11:00:00+08:00,39,3670.663291,1,1,21.23510617,99.9
2021-08-27 11:10:00+08:00,39,3670.663291,1,1,20.99178467,99.9
2021-08-27 11:20:00+08:00,35.05686383,3299.537004,1,1,20.91499683,99.9
2021-08-27 11:30:00+08:00,39,3670.663291,1,1,21.23140883,99.9
2021-08-27 11:40:00+08:00,39,3670.663291,1,1,21.19000683,99.9
2021-08-27 11:50:00+08:00,39,3670.663291,1,1,21.13195167,99.9
2021-08-27 12:00:00+08:00,39,3670.663291,1,1,20.941519,99.9
2021-08-27 12:10:00+08:00,39,3670.663291,1,1,21.12151433,99.9
2021-08-27 12:20:00+08:00,39,3670.663291,1,1,21.13348683,99.9
2021-08-27 12:30:00+08:00,37.34646933,3515.033693,1,1,21.1424635,99.9
2021-08-27 12:40:00+08:00,29.9,2814.17519,1,1,20.8225335,99.9
2021-08-27 12:50:00+08:00,29.9,2814.17519,1,1,21.21984033,99.9
2021-08-27 13:00:00+08:00,29.9,2814.17519,1,1,21.1735095,99.9
2021-08-27 13:10:00+08:00,29.9,2790.494511,1,1,21.05649033,98.22579976
2021-08-27 13:20:00+08:00,29.9,2814.17519,1,1,21.14499717,99.9
2021-08-27 13:30:00+08:00,29.9,2814.17519,1,1,21.1951905,99.9
2021-08-27 13:40:00+08:00,38.52764933,3626.205848,1,1,21.26501317,99.9
2021-08-27 13:50:00+08:00,39,3670.663291,1,1,21.0520835,99.9
2021-08-27 14:00:00+08:00,39,3670.663291,1,1,20.9,99.9
2021-08-27 14:10:00+08:00,39,3670.663291,1,1,21.0145685,99.9
2021-08-27 14:20:00+08:00,39,3670.663291,1,1,20.94710117,99.9
2021-08-27 14:30:00+08:00,39,3670.663291,1,1,21.10599767,99.9
2021-08-27 14:40:00+08:00,39,3670.663291,1,1,21.18046667,99.9
2021-08-27 14:50:00+08:00,39,3670.663291,1,1,21,99.9
2021-08-27 15:00:00+08:00,39,3670.663291,1,1,21,99.9
2021-08-27 15:10:00+08:00,39,3670.663291,1,1,21.07475817,99.9
2021-08-27 15:20:00+08:00,39,3670.663291,1,1,20.97550483,99.9
2021-08-27 15:30:00+08:00,39,3670.663291,1,1,20.94974283,99.9
2021-08-27 15:40:00+08:00,39,3670.663291,1,1,20.98665617,99.9
2021-08-27 15:50:00+08:00,39,3670.663291,1,1,21.03446217,99.9
2021-08-27 16:00:00+08:00,39,3670.663291,1,1,21.21527283,99.9
2021-08-27 16:10:00+08:00,39,3670.663291,1,1,21.04861133,99.9
2021-08-27 16:20:00+08:00,39,3670.663291,1,1,20.95694667,99.9
2021-08-27 16:30:00+08:00,39,3670.663291,1,1,20.98441433,99.9
2021-08-27 16:40:00+08:00,39,3670.663291,1,1,21.07833317,99.9
2021-08-27 16:50:00+08:00,36.752118,3459.0936,1,1,20.975116,99.9
2021-08-27 17:00:00+08:00,29.9,2814.17519,1,1,20.85481167,99.9
2021-08-27 17:10:00+08:00,29.9,2814.17519,1,1,21.023326,99.9
2021-08-27 17:20:00+08:00,29.9,2814.17519,1,1,21.04697667,99.9
2021-08-27 17:30:00+08:00,29.9,2814.17519,1,1,20.96832833,99.9
2021-08-27 17:40:00+08:00,29.9,2814.17519,1,1,21,99.9
2021-08-27 17:50:00+08:00,29.9,2814.17519,1,1,20.965324,99.9
2021-08-27 18:00:00+08:00,29.9,2814.17519,1,1,20.9850015,99.9
2021-08-27 18:10:00+08:00,29.9,2814.17519,1,1,20.878,99.9
2021-08-27 18:20:00+08:00,29.9,2814.17519,1,1,21.05466383,99.9
2021-08-27 18:30:00+08:00,29.9,2814.17519,1,1,21.11633017,99.9
2021-08-27 18:40:00+08:00,29.9,2814.17519,1,1,21.2,99.9
2021-08-27 18:50:00+08:00,29.9,2814.17519,1,1,21.1870185,99.9
2021-08-27 19:00:00+08:00,29.9,2814.17519,1,1,21.2396775,99.9
2021-08-27 19:10:00+08:00,29.9,2814.17519,1,1,21.082033,99.9
2021-08-27 19:20:00+08:00,29.9,2814.17519,1,1,21.12386667,99.9
2021-08-27 19:30:00+08:00,29.9,2814.17519,1,1,21.2311535,99.9
2021-08-27 19:40:00+08:00,29.9,2814.17519,1,1,21.279638,99.9
2021-08-27 19:50:00+08:00,29.9,2814.17519,1,1,20.9574565,99.9
2021-08-27 20:00:00+08:00,29.9,2814.17519,1,1,21.02000267,99.9
2021-08-27 20:10:00+08:00,29.9,2814.17519,1,1,20.98040867,99.9
2021-08-27 20:20:00+08:00,29.9,2814.17519,1,1,20.88999883,99.9
2021-08-27 20:30:00+08:00,29.9,2814.17519,1,1,20.9,99.9
2021-08-27 20:40:00+08:00,29.9,2814.17519,1,1,20.9,99.9
2021-08-27 20:50:00+08:00,29.9,2814.17519,1,0.987673333,20.82376467,99.9
2021-08-27 21:00:00+08:00,6.1108125,258.9413332,0.121028333,0,21.019474,20.24932021
2021-08-27 21:10:00+08:00,0,0,0,0,21.55778783,2.1
2021-08-27 21:20:00+08:00,0,0,0,0,21.94366383,2.1
2021-08-27 21:30:00+08:00,0,0,0,0,22.336536,2.1
2021-08-27 21:40:00+08:00,0,0,0,0,22.62575617,2.1
2021-08-27 21:50:00+08:00,0,0,0,0,22.824079,2.1
2021-08-27 22:00:00+08:00,0,0,0,0,23.06360733,2.1
2021-08-27 22:10:00+08:00,0,0,0,0,23.26286667,2.1
2021-08-27 22:20:00+08:00,0,0,0,0,23.3990505,2.1
2021-08-27 22:30:00+08:00,0,0,0,0,23.60022783,2.1
2021-08-27 22:40:00+08:00,0,0,0,0,23.8,2.1
2021-08-27 22:50:00+08:00,0,0,0,0,23.85451583,2.1
2021-08-27 23:00:00+08:00,0,0,0,0,23.96116033,2.1
2021-08-27 23:10:00+08:00,0,0,0,0,13.62120917,2.1
2021-08-27 23:20:00+08:00,0,0,0,0,24.11283267,2.1
2021-08-27 23:30:00+08:00,0,0,0,0,24.2,2.1
2021-08-27 23:40:00+08:00,0,0,0,0,24.20948983,2.1
2021-08-27 23:50:00+08:00,0,0,0,0,24.3,2.1
2021-08-28 00:00:00+08:00,0,0,0,0,24.30614583,2.1
2021-08-28 00:10:00+08:00,0,0,0,0,24.37885783,2.1
2021-08-28 00:20:00+08:00,0,0,0,0,24.3,2.1
2021-08-28 00:30:00+08:00,0,0,0,0,24.3,2.1
2021-08-28 00:40:00+08:00,0,0,0,0,24.408931,2.1
2021-08-28 00:50:00+08:00,0,0,0,0,24.5,2.1
2021-08-28 01:00:00+08:00,0,0,0,0,24.5,2.1
2021-08-28 01:10:00+08:00,0,0,0,0,24.51277417,2.1
2021-08-28 01:20:00+08:00,0,0,0,0,24.6,2.1
2021-08-28 01:30:00+08:00,0,0,0,0,24.6,2.1
2021-08-28 01:40:00+08:00,0,0,0,0,24.64442933,2.1
2021-08-28 01:50:00+08:00,0,0,0,0,24.7,2.1
2021-08-28 02:00:00+08:00,0,0,0,0,24.76275533,2.1
2021-08-28 02:10:00+08:00,0,0,0,0,24.84441617,2.1
2021-08-28 02:20:00+08:00,0,0,0,0,24.9,2.1
2021-08-28 02:30:00+08:00,0,0,0,0,24.9,2.1
2021-08-28 02:40:00+08:00,0,0,0,0,23.8064335,2.1
2021-08-28 02:50:00+08:00,0,0,0,0,23.18141667,2.1
2021-08-28 03:00:00+08:00,0,0,0,0,25,2.1
2021-08-28 03:10:00+08:00,0,0,0,0,25,2.1
2021-08-28 03:20:00+08:00,0,0,0,0,25.09271267,2.1
2021-08-28 03:30:00+08:00,0,0,0,0,25.1,2.1
2021-08-28 03:40:00+08:00,0,0,0,0,25.1,2.1
